source	target	depth
forced assimilation	cultural imperialism	4
forced assimilation	diaspora politics	4
forced assimilation	ethnic interest group	4
forced assimilation	ethnocide	4
forced assimilation	forced conversion	4
forced assimilation	hegemony	4
forced assimilation	human rights in china	4
forced assimilation	intercultural competence	4
forced assimilation	linguistic discrimination	4
forced assimilation	language shift	4
forced assimilation	language death	4
forced assimilation	mexicans in omaha, nebraska	4
forced assimilation	more irish than the irish themselves	4
forced assimilation	nationalism	4
forced assimilation	patriotism	4
forced assimilation	stolen generations	4
forced assimilation	umvolkung	4
forced assimilation	arabization	4
forced assimilation	russification	4
forced assimilation	sinicization	4
forced assimilation	slavicisation	4
forced assimilation	germanisation	4
forced assimilation	turkification	4
forced assimilation	romanization	4
forced assimilation	sovietization	4
forced assimilation	europeanisation	4
forced assimilation	islamization	4
ethnocide	cultural genocide	4
ethnocide	ethnic cleansing	4
ethnocide	forced assimilation	4
ethnocide	language death	4
ethnocide	linguistic discrimination	4
ethnocide	policide	4
ethnic relations	sociology of race and ethnic relations	4
enculturation	civil society	4
enculturation	dual inheritance theory	4
enculturation	education	4
enculturation	educational anthropology	4
enculturation	ethnocentrism	4
enculturation	indoctrination	4
enculturation	intercultural competence	4
enculturation	mores	4
enculturation	norm (philosophy)	4
enculturation	norm (sociology)	4
enculturation	peer pressure	4
enculturation	transculturation	4
cultural appropriation	crossover music	4
cultural appropriation	cultural diffusion	4
cultural appropriation	cultural imperialism	4
cultural appropriation	enculturation	4
cultural appropriation	fusion cuisine	4
cultural appropriation	indigenous intellectual property	4
cultural appropriation	syncretism	4
cultural appropriation	westernisation	4
cultural appropriation	xenocentrism	4
cultural appropriation	pizza effect	4
cultural genocide	cultural conflict	4
cultural genocide	cultural imperialism	4
cultural genocide	culture war	4
cultural genocide	ethnic cleansing	4
cultural genocide	ethnocide	4
cultural genocide	forced assimilation	4
cultural genocide	institutional racism	4
cultural genocide	linguistic discrimination	4
cultural genocide	language death	4
cultural genocide	policide	4
cultural genocide	religious cleansing	4
cultural genocide	stolen generations	4
xenophobia in south africa	racism in south africa	3
xenophobia in south africa	operation fiela	3
xenophobia in south africa	illegal immigration to south africa	3
xenophobia in south africa	south african farm attacks	3
acculturation	naturalization	4
acculturation	cultural diffusion	4
acculturation	wikt:amalgamation	4
acculturation	acclimatization	4
acculturation	annihilation	4
acculturation	wikt:accommodation	4
acculturation	ethnic-reorganization	4
acculturation	socialization	4
acculturation	cross-culturalism	4
acculturation	globalization	4
acculturation	nationalization	4
acculturation	acculturation gap	4
acculturation	educational anthropology	4
acculturation	enculturation	4
acculturation	ethnocentrism	4
acculturation	cultural relativism	4
acculturation	cultural conflict	4
acculturation	inculturation	4
acculturation	intercultural competence	4
acculturation	language shift	4
acculturation	westernization	4
acculturation	cultural imperialism	4
acculturation	linguistic imperialism	4
acculturation	cultural assimilation	4
acculturation	intercultural communication	4
acculturation	multiculturalism	4
xenophilia	afrophilia	3
xenophilia	allophilia	3
xenophilia	allosemitism	3
xenophilia	colonial mentality	3
xenophilia	cultural appropriation	3
xenophilia	exoticism	3
xenophilia	intercultural competence	3
xenophilia	mongrel complex	3
xenophilia	neophile	3
xenophilia	racial fetishism	3
xenophilia	xenocentrism	3
überfremdung	xenophobia	3
überfremdung	aporophobia	3
überfremdung	nativism (politics)	3
überfremdung	lti - lingua tertii imperii	3
